,Unnamed: 0,prompt,completion
2734,2734,,"La nación costa rica: de lavar inodoros a exitosa escritora: la historia real detrás de la serie 'las cosas por limpiar'. juanes hijo x favor,  enviamos los teléfonos de antonio y de mono es bueno tenerlos. no para llamarte, uno nunca sabe una emergencia,  por favor enviarlos. me confirmas por favor "
2735,2735,,nan
2736,2736,,"Hijo bendiciones y mucjo cuidado con la velocidad x favor , me sigues escribiendo  tqm"
2737,2737,,Y maneja bien???? como van hijo??? donde van????
2738,2738,,Ok por favor cuídate
2739,2739,,Por donde van ya pasaron el puente? ah perfecto
2740,2740,,Hola hijo estab preocupada me confirmas cuando llegues xfa juanes?????
2741,2741,,Juanes que pasó con las fotos????
2742,2742,,Y como la están pasando??
2743,2743,,"Que comiste??? y que están haciendo,?? quede maravillada con esas fotos tan hermosas "
2744,2744,,Tu la prepsrsdte????
2745,2745,,No me imagino ese desayuno 
2746,2746,,nan
2747,2747,,nan
2748,2748,,"Juanes¡¡¡¡¡¡ estaba esperando que te comunicaras otra vez creo que van a quedar hartos de la tododisca: 6 beneficios del tomate de árbol, un fruto tan saludable como exótico."
2749,2749,,Hola hijo
2750,2750,,"Muy bonita la hora de reportarse, juanesito."
2751,2751,,Fue david
2752,2752,,Ok a que horas hijo??? quien esta preparando el desayuno????
2753,2753,,No mi vida me refiero a la hora de salida de acacias ni es bueno que manejen de noche se pierde much visibilidad
2754,2754,,Muy tarde hijo salgan al menos s las 4 es peligrosa la entrada a bogota tan tarde
2755,2755,,nan
2756,2756,,Donde están hijo??? y ellos te dejan en el apto??? oyeeeee
2757,2757,,Hijo donde bienen en donde estamos preocupados
2758,2758,,A cuanto ???
2759,2759,,60 que???
2760,2760,,Ok y a cuanto de bogota? ojalá llegues muy pronto
2761,2761,,Te tenemos comida???
2762,2762,,"Juanes pechuga asada, jugo y arepa con queso ok me estas escribiendo"
2763,2763,,nan
2764,2764,,Juanesito donde vienes???¡ porfa avísame cuando estés cerca para asar l pechuga contestaaasaaa juanes juanesito contesta que pasa????
2765,2765,,Que hermoso 
2766,2766,,Y esa foto es para donde??? ya hablaste con laurita?? que mauricio te va  hospedar que te llamo y no le contestaste
2767,2767,,Divino
2768,2768,,Te va a hospedar
2769,2769,,Laurita sabe parece que si
2770,2770,,Llámala me llamo emocionada
2771,2771,,Mauricio la llamo para decirle eso y que quería hablar contigo pero no le contestaste averiguaste lo del crédito???
2772,2772,,Todos los días dices lo musmo mismo
2773,2773,,2 cosas para mañana: dios mediante
2774,2774,,1. llamar  mauricio 2. averiguar dl créditos 3. extrañar  la mamá 
2775,2775,,Quedaste precioso tqm
2776,2776,,nan
2777,2777,,nan
2778,2778,,nan
2779,2779,,nan
2780,2780,,Y ahora para la esposa de mauricio mira
2781,2781,,Xq
2782,2782,,Ok me cuentas
2783,2783,,Xq estas tan demorado??
2784,2784,,Te espwro pronto
2785,2785,,Ok listo no te vayas s ir a llevar a la chica que tome un taxi te espero ya voy para la óptica hijo espérame 10 minutos
2786,2786,,Ya casi llego no la tuvieron no cristian ni juan pablo 
2787,2787,,Lo viste??? duele mucho peto es una gran realidad
2788,2788,,Por favor ya y ven
2789,2789,,nan
2790,2790,,nan
2791,2791,,nan
2792,2792,,nan
2793,2793,,A las 5
2794,2794,,Si hijo y entonces???
2795,2795,,Ok me avisas
2796,2796,,Desactiva el wifi y activa lo datos jusnesito ya te sirvió???? hola ya te recargue puedes verificar oyeeee
2797,2797,,Confirmame oyeee
2798,2798,,Te activó los datos??
2799,2799,,Oyeeee en que te vas a venir??? vamos x ti???¡ contrsta juanes vanos x ti???? oyeeeeee juanes oyeeee juanes x favor dinos algo oyeeeeee oueeeee
2800,2800,,Xq en que parte estás???¡ vamos x ti
2801,2801,,Envíame la ubicación
2802,2802,,A que horas vamos???? a que horas????
2803,2803,,A las 9 salimos de aquí ok juanes salimos para allá oye
2804,2804,,Donde nos vemis yo te aviso cuando vaya llevando
2805,2805,,nan
2806,2806,,Ya casi oye
2807,2807,,Juanesito llegamos
2808,2808,,Estamos en frente por la calle esper
2809,2809,,No vamos para allá
2810,2810,,Espera donde rstas porq salida puedes
2811,2811,,Ya casi
2812,2812,,Subiendo x la 83
2813,2813,,Ya vamos a lkegar do de estas
2814,2814,,Llegamod oye
2815,2815,,nan
2816,2816,,Lo viste??
2817,2817,,nan
2818,2818,,30 con wue??? que mierda
2819,2819,,"Ok super importante para ti, rscuchalo x favor dado que sudas en exceso"
2820,2820,,Dime hijo
2821,2821,,Estoy en una llamada
2822,2822,,nan
2823,2823,,Pero que hacemos
2824,2824,,Dile que si la podrías pasar para las 5:30
2825,2825,,Ok reprogramala
2826,2826,,nan
2827,2827,,Xque????? que?
2828,2828,,Ya llegaste???
2829,2829,,Y todo bien???
2830,2830,,Ok me estas contando cuida mucho todo
2831,2831,,Atento
2832,2832,,"Pero como así,mm"
2833,2833,,Juanesito tiene datos.?? aque horas vienes????
2834,2834,,nan
2835,2835,,Ok
2836,2836,,nan
2837,2837,,nan
2838,2838,,nan
2839,2839,,"Juanesito donde estas??? te demoras, do algo x favor no se mafa de ti juanesssssss di algo donde están??????"
2840,2840,,Ok gracias por avisar
2841,2841,,Dile que son horrible juanes dile eso don asqueroso
2842,2842,,Juanesito yo me comprometi a llevar a daniel hasta el apto vamos ya
2843,2843,,Mi juanes
2844,2844,,nan
2845,2845,,Nada hijo hijo si te pregunta algún oficial de inmigración llevas 1000 euros y 50 dólares ok
2846,2846,,Ya estas en el avión??
2847,2847,,No quieres devolverte??
2848,2848,,Están en la bodega xq
2849,2849,,Acabé de comprar un pollito como te sientes??
2850,2850,,nan
2851,2851,,nan
2852,2852,,Todavía te puedes devolver
2853,2853,,"Te va a ir muy bien, vas de la mano de dios"
2854,2854,,Muchas besos
2855,2855,,Ok mi vida te amo mucho
2856,2856,,"Que tengas un bien viaje, un buen viento y buena mar."
2857,2857,,Quedamos pendientes cuídate y avispin en todo cuidado
2858,2858,,Miralo
2859,2859,,nan
2860,2860,,Que mierda
2861,2861,,Totalmente mira el vuelo lo viste??
2862,2862,,Yo sabia viste lo del vuelo??
2863,2863,,nan
2864,2864,,Y entonces??? que???????
2865,2865,,Como asi si
2866,2866,,Y
2867,2867,,Ok
2868,2868,,Y que hacemos??? pero que te dijeron
2869,2869,,Puedo pasar la plata a tu cuenta???
2870,2870,,Pero cuanto???? ok y como haces para hacer de nuevo la operación
2871,2871,,Ok
2872,2872,,"Entonces te envío,  exactamente pero como haces la operación"
2873,2873,,??????
2874,2874,,No como
2875,2875,,Seguro ??? pero no puedes llamar
2876,2876,,Cuando la vas a hacer y yo llamo
2877,2877,,Y doy todos tus datos
2878,2878,,Que mierda
2879,2879,,Y tu que kes dijiste???
2880,2880,,Como??
2881,2881,,Ah entonce hay wue hacer asi
2882,2882,,Si hijo y yo llamo
2883,2883,,Perfecto
2884,2884,,No verificarse el débito?
2885,2885,,Para mi era obvio
2886,2886,,Me puedes marcar ??
2887,2887,,Oye tienes internet? hojo
2888,2888,,Como?? no lo puedo creer y como vs?? yo estoy rastreando el vuelo vss cómodo??
2889,2889,,nan
2890,2890,,nan
2891,2891,,Que horror
2892,2892,,U huelen mal???
2893,2893,,No lo puedo creer tienes tapabocas??
2894,2894,,Que horror
2895,2895,,No te lo quites son horribles
2896,2896,,Yo trabaje con ellos
2897,2897,,Hijo ten paciencia
2898,2898,,Pagaste el internet?
2899,2899,,No se re ocurra
2900,2900,,Es muy  costoso
2901,2901,,No te preocupes 12 kilos
2902,2902,,Juanesito te preocupes por eso que no vale la pena antate a los indios de mierday a los asiáticos nca te quites el tapabocas por que huelen a mierda (aplícate locion) aburres sin internet? edes descargar películas?
2903,2903,,Ok
2904,2904,,Pregunta puedes ver películas?
2905,2905,,Pero por internet?
2906,2906,,Estas por el lado del pasillo?
2907,2907,,Te toca aguantar te dan comida?
2908,2908,,nan
2909,2909,,Ty entonces?? pregunta
2910,2910,,Mañana foto
2911,2911,,Manda foto de la comida
2912,2912,,Oki
2913,2913,,Que es la comida?
2914,2914,,Perfecto hijo si te aburres compra los datos ok nos haces falta que tal??
2915,2915,,Te comiste todo??? hijo y te dan licor??
2916,2916,,Mi amor vas a pagar el ínter?
2917,2917,,nan
2918,2918,,Y no vas a dormir??
2919,2919,,"Por fa descansa necesitamos que tengas fuerzas y los indios,?"
2920,2920,,nan
2921,2921,,So faltan unas horas
2922,2922,,Que fastidio
2923,2923,,Escribe x el de baenas cuéntales
2924,2924,,No puede ser pero mira las pruebas
2925,2925,,Hola como estas mi vida
2926,2926,,Que tal el vuelo
2927,2927,,Se veras??
2928,2928,,Y que era??
2929,2929,,Bendito dios
2930,2930,,Y donde rstas??
2931,2931,,nan
2932,2932,,Pregunta ahí mismo
2933,2933,,nan
2934,2934,,Que emoción
2935,2935,,Hay piano???
2936,2936,,"Cuidado con las maletas, plata, celular"
2937,2937,,Y no estas cansado
2938,2938,,Claro y los i dios de mierda??
2939,2939,,Gloria a dios ya estas en la sala vip??
2940,2940,,Calor??
2941,2941,,Pero xq
2942,2942,,Y xq
2943,2943,,Bueno ten cuidado
2944,2944,,Canguro
2945,2945,,"No pierdas de vista ok oye estoy preocupada,  pado algo ??"
2946,2946,,Como asi hijo como te fue en inmigrante??
2947,2947,,Estas buscando la sala vip??
2948,2948,,Bueno busca tranquilo y me escribes ok
2949,2949,,Ok mi vida
2950,2950,,nan
2951,2951,,"Hijo tranquilo relájate,  no te estreses y que tal es la sala vip??"
2952,2952,,Que comodidades te ofrecen??
2953,2953,,0 474 7747 ://maps.app.goo.gl/xstkgerxez3ch5fta
2954,2954,,"Nooo me cuentas,  estoy pendiente"
2955,2955,,nan
2956,2956,,Sr
2957,2957,,De veras
2958,2958,,Hijo y todo es seguro??? limpiarte con las toallas humedas
2959,2959,,Ohhhh
2960,2960,,Y encontraste todo fácil??
2961,2961,,Ya cerraste la maleta??
2962,2962,,Pero hijo y que bas a hacer?? escribe por los baenas saluda s tus tíos y a carol hay ñokkers? lokker
2963,2963,,Juanesito mejor no dejar solo nada
2964,2964,,Ijo y comida??? pero te puedes recostar??
2965,2965,,Hijo como te fue en inmigración?
2966,2966,,nan
2967,2967,,De verdad???? increíble
2968,2968,,No te pidieron pasaporte??
2969,2969,,Hijo como estas del estómago?? te ha funcionado ??
2970,2970,,Excelente que bendición y que comid hay??
2971,2971,,"Bueno mi vida no te molesto más, descansa,  come y cuida todo mucho hasta cuando tienes internet?? aquí estoy pendiente para cuando puedas escríbeme"
2972,2972,,Ok amor descansa y come hijo me asome a tu alcoba y me dio mucha tristeza
2973,2973,,Esto es muy berraco
2974,2974,,Se la llevo laura
2975,2975,,Que la devuelve antes de que regreses
2976,2976,,Hazle el reclamo sr
2977,2977,,Dime
2978,2978,,Hummmm
2979,2979,,No se me esperas lo llamo
2980,2980,,Ya abriste la maleta???
2981,2981,,Y no viste nada???
2982,2982,,Espera lo llamo y te confirmo y par que lo necesitas???
2983,2983,,Y sacar músculos??
2984,2984,,Ok mi vida
2985,2985,,Me puedes marcar?? que oaso hijo
2986,2986,,Me llamsd
2987,2987,,Hijo ya estas dentro del avión??
2988,2988,,Hola
2989,2989,,Como estas mi amor
2990,2990,,Ya te digo exactamente ya 37 minutos ya casi mauricio salió hace rato a recogerte oyeeeeee
2991,2991,,"Juanesito te bañaste?? descansa hola buenas    como estas mi amor dormiste,?? bogotá a 13 grados, amaneciendo"
2992,2992,,Dúos mio0 y entonces??? como te sientes???
2993,2993,,Que pena con ellos juanes que vergüenza
2994,2994,,Ese es el balcón???
2995,2995,,Se pueden dañar
2996,2996,,Hijo x favor recuerda le a mauricio como asar las arepas y para que queden tostads
2997,2997,,Y que le eche mantequilla y como esta mauricio después de esa supertransnochada ??
2998,2998,,Que pena mi juanes
2999,2999,,Y mauricio comió arepa???
3000,3000,,Que pena
3001,3001,,Nooooooo
3002,3002,,Es yn pecado
3003,3003,,Como se te ocurre
3004,3004,,Cada arepa es un tesoro para mauricio y tu comiendo las
3005,3005,,"Rcn radio: colombia, el país más feliz del mundo, según encuesta de gallup international."
3006,3006,,Ok ya le marco y te digo
3007,3007,,Cuando puedas llámame
3008,3008,,nan
3009,3009,,Mira como arreglamos tu cuarto las plantas en un momento las quito
3010,3010,,Para ordenar mi vida pudiste abrir la cuenta
3011,3011,,Compraste el plan del teléfono?? pero???
3012,3012,,nan
3013,3013,,Pero gay posibilidad
3014,3014,,Y cuanto cas a pagar??
3015,3015,,No el plan del teléfono
3016,3016,,Ok y lo contrataste???
3017,3017,,Entonces
3018,3018,,Pero lo compraste???
3019,3019,,Al mes 20 eiros
3020,3020,,Ok
3021,3021,,Ok
3022,3022,,No le gastaste a mauricio???
3023,3023,,Por dios porq
3024,3024,,Te puedo marcar??
3025,3025,,Si mejor hacer silencio hijo como te fue con yenny que comiste??
3026,3026,,Cuenta que te diho??
3027,3027,,nan
3028,3028,,nan
3029,3029,,Y que dijo??
3030,3030,,Y tu  ella??
3031,3031,,nan
3032,3032,,Y como te haz sentido??
3033,3033,,Cuales??
3034,3034,,De veras???
3035,3035,,No te lo puedo creer y xq tan e traño extraño
3036,3036,,No te entiendo
3037,3037,,Y entonces??? dios mio
3038,3038,,Peto ellos son asi
3039,3039,,Nooooo9
3040,3040,,Dios mio
3041,3041,,Y que te pregunto
3042,3042,,nan
3043,3043,,Y es buena???
3044,3044,,Oye contesta
3045,3045,,Tranquilo
3046,3046,,nan
3047,3047,,nan
3048,3048,,Wue más hablaste con yenny
3049,3049,,Y??
3050,3050,,No emppremden es alto
3051,3051,,nan
3052,3052,,Que tristeza muy mal
3053,3053,,nan
3054,3054,,nan
3055,3055,,nan
3056,3056,,Y????
3057,3057,,Harto con h
3058,3058,,Tranquilo
3059,3059,,nan
3060,3060,,nan
3061,3061,,nan
3062,3062,,nan
3063,3063,,nan
3064,3064,,Dime
3065,3065,,Ok entonces nos tocaría el viernes
3066,3066,,Que horas
3067,3067,,nan
3068,3068,,nan
3069,3069,,nan
3070,3070,,nan
3071,3071,,nan
3072,3072,,nan
3073,3073,,Yo sabia
3074,3074,,nan
3075,3075,,Para que???
3076,3076,,nan
3077,3077,,Ok perfecto
3078,3078,,nan
3079,3079,,nan
3080,3080,,Ok
3081,3081,,nan
3082,3082,,Ok
3083,3083,,Y ok
3084,3084,,"Entonces envíame tus datos de la cuenta, pero tanto al wausup de david como al mio x seguurida ok"
3085,3085,,nan
3086,3086,,Hola hijo como estas como amaneciste?? le enviaste el correo al banco   ??
3087,3087,,Ok si puedes llámame cuando te desocupes pregunta en el banco como inscribes la cuenta de host el portal para entrar o la app yo creo mi juanes que nosotros te seguimos haciendo el giro a esa cuenta al nordea bank para que tu desde ahí le gires a host ya cin el itau no se va a poder ok me cuentas acuérdate de tomarte la vitaminas d
3088,3088,,"Que  significa?? no entiendo nada hijo solo entiendo gold y 12 de enero 3 pm oh nooo ya entendí la cita te la dieron hasta el 12 de enero a las 3 pm, para abrir la cuenta en el banco"
3089,3089,,Y entonces ok pero vas a salir
3090,3090,,A donde vas?? ya enviaste el correo??
3091,3091,,La madre
3092,3092,,Hijo
3093,3093,,A que horas nos reunimos para el pago podría ser por la tarde si no puedes 8 hora colombia
3094,3094,,Sr
3095,3095,,Hora colombia
3096,3096,,8 pm hora helsinki
3097,3097,,Y tu usuario??
3098,3098,,Ok
3099,3099,,Ido profesor: fernando a favorita: cerveza os digitos del celular de tu mejor amigo: 4637 os meses duró tu primer empleo: 17 irdilpeae8
3100,3100,,Pero yo espero serian la 8 pm en finlandia maximo de donde saco el código que preguntan ahí?? nos toca hacerlo en simultánea a las 4 hora helsinki me voy a cepillar el pelo y no demoro
3101,3101,,nan
3102,3102,,Marcame ya
3103,3103,,nan
3104,3104,,Que quires
3105,3105,,De que??
3106,3106,,Cuando te he necesitado no me haz contestado
3107,3107,,Puedes arreglárselas solo
3108,3108,,Bueno que estés bien
3109,3109,,Increíble
3110,3110,,Juanes pues muy grave quedamos en algo y se te olvido y luego te llame y te mande mil mensajes y nada
3111,3111,,Y se te olvidó el compromiso
3112,3112,,Bueno me alegro  que estés bien
3113,3113,,No me llames estoy ocupada
3114,3114,,"Que duermas, feliz noche"
3115,3115,,Y tu piensas que yo te llamo para pendejear
3116,3116,,Eres descarado
3117,3117,,"Todas las veces y en diferente hora,???"
3118,3118,,Mira los 1000 mensajes
3119,3119,,Si seguro hay internet gratuita por todas partes
3120,3120,,"Juanes tu ya puedes hacer las cosas solo, hablemos cada mes para las consignaciónes"
3121,3121,,Ok
3122,3122,,Y si quieres come
3123,3123,,Hola como amaneciste?? leíste la poesía de mario bennedetti
